timestamp,density,num_cars,spawn_prob,min_gap,actual_vehicle_count,target_vehicle_count
1769410365.520969,MEDIUM,6,0.03,250,,
1769410365.8530784,MEDIUM,,,,2,6
1769410366.878621,MEDIUM,,,,2,6
1769410367.8810687,MEDIUM,,,,1,6
1769410368.8815713,MEDIUM,,,,2,6
1769410369.8837993,MEDIUM,,,,2,6
1769410370.8892152,MEDIUM,,,,2,6
1769410371.8957074,MEDIUM,,,,2,6
1769410372.8974183,MEDIUM,,,,2,6
1769410373.921151,MEDIUM,,,,2,6
1769410374.9215922,MEDIUM,,,,2,6
1769410375.947357,MEDIUM,,,,2,6
1769410376.9523578,MEDIUM,,,,1,6
1769410377.9773002,MEDIUM,,,,2,6
1769410378.9781475,MEDIUM,,,,2,6
1769410380.0014064,MEDIUM,,,,2,6
1769410381.0261939,MEDIUM,,,,2,6
1769410382.0267296,MEDIUM,,,,2,6
1769410383.051606,MEDIUM,,,,2,6
1769410384.0538461,MEDIUM,,,,2,6
1769410385.0575218,MEDIUM,,,,2,6
1769410386.0814075,MEDIUM,,,,2,6
1769410387.092182,MEDIUM,,,,2,6
1769410388.095586,MEDIUM,,,,2,6
1769410389.0966153,MEDIUM,,,,2,6
1769410390.0977604,MEDIUM,,,,2,6
1769410391.09841,MEDIUM,,,,2,6
1769410392.1041348,MEDIUM,,,,2,6
1769410393.1050797,MEDIUM,,,,2,6
1769410394.1080766,MEDIUM,,,,2,6
1769410395.1136048,MEDIUM,,,,2,6
1769410396.118457,MEDIUM,,,,2,6
1769410397.1438103,MEDIUM,,,,2,6
1769410398.1649404,MEDIUM,,,,2,6
1769410399.183552,MEDIUM,,,,2,6
1769410400.2070422,MEDIUM,,,,2,6
1769410401.2126577,MEDIUM,,,,2,6
1769410402.2148464,MEDIUM,,,,2,6
1769410403.237052,MEDIUM,,,,2,6
1769410404.2620373,MEDIUM,,,,2,6
1769410405.2630823,MEDIUM,,,,2,6
1769410406.2848465,MEDIUM,,,,2,6
1769410407.3077254,MEDIUM,,,,2,6
1769410408.3279738,MEDIUM,,,,2,6
1769410409.351679,MEDIUM,,,,1,6
1769410410.3718226,MEDIUM,,,,1,6
1769410411.3752964,MEDIUM,,,,2,6
1769410412.3761523,MEDIUM,,,,2,6
1769410413.3776863,MEDIUM,,,,2,6
1769410414.398966,MEDIUM,,,,2,6
1769410415.418939,MEDIUM,,,,2,6
1769410416.4401855,MEDIUM,,,,2,6
1769410417.4633684,MEDIUM,,,,2,6
1769410418.4839375,MEDIUM,,,,2,6
1769410419.5067623,MEDIUM,,,,2,6
1769415073.2649674,MEDIUM,,,,2,6
1769415074.2820852,MEDIUM,,,,2,6
1769415075.2841449,MEDIUM,,,,2,6
1769415076.2877572,MEDIUM,,,,2,6
1769415077.2904773,MEDIUM,,,,2,6
1769415078.2934926,MEDIUM,,,,2,6
1769415079.2963693,MEDIUM,,,,2,6
1769415080.3167958,MEDIUM,,,,2,6
1769415081.3200924,MEDIUM,,,,2,6
1769415082.345537,MEDIUM,,,,2,6
1769415083.3495302,MEDIUM,,,,2,6
1769415084.350415,MEDIUM,,,,2,6
1769415085.3583841,MEDIUM,,,,2,6
1769415086.3638108,MEDIUM,,,,2,6
1769415087.3688002,MEDIUM,,,,2,6
1769415088.3932533,MEDIUM,,,,2,6
1769415089.396794,MEDIUM,,,,2,6
1769415090.3974345,MEDIUM,,,,2,6
1769415091.4195566,MEDIUM,,,,2,6
1769415092.444558,MEDIUM,,,,2,6
1769415093.4669232,MEDIUM,,,,2,6
1769415094.4705806,MEDIUM,,,,2,6
1769415095.478642,MEDIUM,,,,2,6
1769415096.4869144,MEDIUM,,,,2,6
1769415097.5117316,MEDIUM,,,,2,6
1769415098.536621,MEDIUM,,,,2,6
1769415099.5599544,MEDIUM,,,,1,6
1769415100.5622556,MEDIUM,,,,2,6
1769415149.547273,MEDIUM,,,,2,6
1769415150.5676386,MEDIUM,,,,2,6
1769415151.5728712,MEDIUM,,,,2,6
1769415152.576971,MEDIUM,,,,2,6
1769415153.600727,MEDIUM,,,,2,6
1769415154.6083822,MEDIUM,,,,2,6
1769415155.6229086,MEDIUM,,,,2,6
1769415156.6237557,MEDIUM,,,,2,6
1769415157.6243393,MEDIUM,,,,2,6
1769415158.6286848,MEDIUM,,,,2,6
1769415159.629109,MEDIUM,,,,2,6
1769415160.6538537,MEDIUM,,,,2,6
1769415161.6582778,MEDIUM,,,,1,6
1769415162.661632,MEDIUM,,,,2,6
1769415163.6643455,MEDIUM,,,,2,6
1769415164.6684227,MEDIUM,,,,2,6
1769415165.67023,MEDIUM,,,,2,6
1769415166.6727395,MEDIUM,,,,2,6
1769415167.6973984,MEDIUM,,,,2,6
1769415168.7217054,MEDIUM,,,,2,6
1769415169.7220352,MEDIUM,,,,2,6
1769415170.7297683,MEDIUM,,,,1,6
1769415171.7320266,MEDIUM,,,,1,6
1769415172.7562478,MEDIUM,,,,2,6
1769415173.7594285,MEDIUM,,,,2,6
1769415174.7619202,MEDIUM,,,,2,6
1769415175.764555,MEDIUM,,,,2,6
1769415176.7735496,MEDIUM,,,,2,6
1769415177.7971654,MEDIUM,,,,1,6
1769415178.7985349,MEDIUM,,,,2,6
1769415179.8041499,MEDIUM,,,,2,6
1769415180.8070953,MEDIUM,,,,2,6
1769415181.8073268,MEDIUM,,,,2,6
1769415182.8136954,MEDIUM,,,,2,6
1769415183.8145478,MEDIUM,,,,2,6
1769415184.8171175,MEDIUM,,,,2,6
1769415185.821592,MEDIUM,,,,2,6
1769415186.8467607,MEDIUM,,,,2,6
1769415187.8484824,MEDIUM,,,,2,6
1769440127.479017,MEDIUM,,,,2,6
1769440128.50049,MEDIUM,,,,2,6
1769440129.5396788,MEDIUM,,,,2,6
1769440130.554826,MEDIUM,,,,2,6
1769440131.5572336,MEDIUM,,,,2,6
1769440132.5839052,MEDIUM,,,,2,6
1769440133.6032052,MEDIUM,,,,2,6
1769440134.626697,MEDIUM,,,,2,6
1769440135.6499002,MEDIUM,,,,2,6
1769440136.6519892,MEDIUM,,,,2,6
1769440137.6777089,MEDIUM,,,,2,6
1769440138.7026207,MEDIUM,,,,2,6
1769440139.7062936,MEDIUM,,,,2,6
1769440140.7307637,MEDIUM,,,,2,6
1769440141.7524457,MEDIUM,,,,2,6
1769440142.7762933,MEDIUM,,,,2,6
1769440143.7782867,MEDIUM,,,,2,6
1769440144.7997084,MEDIUM,,,,2,6
1769440145.8201962,MEDIUM,,,,2,6
1769440146.8423867,MEDIUM,,,,2,6
1769440147.8593361,MEDIUM,,,,2,6
1769440148.8830328,MEDIUM,,,,2,6
1769440149.8881693,MEDIUM,,,,2,6
1769440150.8885207,MEDIUM,,,,2,6
1769440151.888799,MEDIUM,,,,2,6
1769440152.9105985,MEDIUM,,,,2,6
1769440153.9334078,MEDIUM,,,,2,6
1769440154.9573889,MEDIUM,,,,2,6
1769446996.0379221,MEDIUM,,,,2,6
1769446997.0615523,MEDIUM,,,,2,6
1769446998.115072,MEDIUM,,,,2,6
1769446999.3000653,MEDIUM,,,,2,6
1769447000.575737,MEDIUM,,,,2,6
1769447001.7798498,MEDIUM,,,,2,6
1769447002.9489093,MEDIUM,,,,2,6
1769447004.1061552,MEDIUM,,,,2,6
1769447005.2997286,MEDIUM,,,,2,6
1769447006.4639094,MEDIUM,,,,2,6
1769447009.429341,MEDIUM,,,,2,6
1769447010.4546437,MEDIUM,,,,2,6
1769447011.545004,MEDIUM,,,,2,6
1769447012.7703147,MEDIUM,,,,2,6
1769447013.9692442,MEDIUM,,,,2,6
1769447014.9760406,MEDIUM,,,,2,6
1769447016.2752569,MEDIUM,,,,2,6
1769447017.2965138,MEDIUM,,,,2,6
1769447018.5041773,MEDIUM,,,,2,6
1769447019.8370962,MEDIUM,,,,2,6
1769447021.1287436,MEDIUM,,,,2,6
1769447022.468118,MEDIUM,,,,2,6
1769447023.697175,MEDIUM,,,,2,6
1769447026.1661296,MEDIUM,,,,2,6
1769447027.1770287,MEDIUM,,,,2,6
1769447028.384747,MEDIUM,,,,2,6
1769447029.5775895,MEDIUM,,,,2,6
1769447030.7541432,MEDIUM,,,,2,6
1769447031.931013,MEDIUM,,,,2,6
1769447032.9499025,MEDIUM,,,,2,6
1769447033.97057,MEDIUM,,,,2,6
1769447034.996611,MEDIUM,,,,2,6
1769447035.9996445,MEDIUM,,,,2,6
1769447037.1495197,MEDIUM,,,,2,6
1769447038.3828166,MEDIUM,,,,2,6
1769447039.5877028,MEDIUM,,,,2,6
1769447040.729724,MEDIUM,,,,2,6
1769447041.7979648,MEDIUM,,,,2,6
1769447042.853059,MEDIUM,,,,2,6
1769447043.9218004,MEDIUM,,,,2,6
1769447044.9852114,MEDIUM,,,,2,6
1769447046.0366836,MEDIUM,,,,2,6
1769447047.147141,MEDIUM,,,,2,6
1769447048.2385519,MEDIUM,,,,2,6
1769447049.322237,MEDIUM,,,,2,6
1769447050.3763843,MEDIUM,,,,2,6
1769447051.4312494,MEDIUM,,,,2,6
1769447052.4755092,MEDIUM,,,,2,6
1769447053.5092485,MEDIUM,,,,2,6
1769447054.5672226,MEDIUM,,,,2,6
1769447055.6616433,MEDIUM,,,,2,6
1769447056.7574685,MEDIUM,,,,2,6
1769447057.8269067,MEDIUM,,,,2,6
1769447058.8862329,MEDIUM,,,,2,6
1769447059.9618182,MEDIUM,,,,2,6
1769447061.0112305,MEDIUM,,,,2,6
1769447062.0828412,MEDIUM,,,,2,6
1769447063.1544547,MEDIUM,,,,2,6
1769447794.9649513,MEDIUM,,,,2,6
1769447796.078994,MEDIUM,,,,2,6
1769447797.159214,MEDIUM,,,,2,6
1769447798.191496,MEDIUM,,,,2,6
1769447799.2748191,MEDIUM,,,,2,6
1769447800.3448873,MEDIUM,,,,2,6
1769447801.4180048,MEDIUM,,,,2,6
1769447802.4837976,MEDIUM,,,,2,6
1769447803.529054,MEDIUM,,,,2,6
1769447804.6069133,MEDIUM,,,,2,6
1769447805.6714077,MEDIUM,,,,2,6
1769447806.747552,MEDIUM,,,,2,6
1769447807.8101304,MEDIUM,,,,2,6
1769447808.8740613,MEDIUM,,,,2,6
1769447809.9468951,MEDIUM,,,,2,6
1769447811.04054,MEDIUM,,,,2,6
1769447812.094577,MEDIUM,,,,2,6
1769447813.2032993,MEDIUM,,,,2,6
1769447814.2686267,MEDIUM,,,,2,6
1769447815.3291986,MEDIUM,,,,2,6
1769447816.4123106,MEDIUM,,,,2,6
1769447817.4805799,MEDIUM,,,,2,6
1769447818.5673513,MEDIUM,,,,2,6
1769447819.6715443,MEDIUM,,,,2,6
1769447820.7523868,MEDIUM,,,,2,6
1769447821.8136983,MEDIUM,,,,2,6
1769447822.888111,MEDIUM,,,,2,6
1769447823.9450123,MEDIUM,,,,2,6
1769447825.0122404,MEDIUM,,,,2,6
1769447826.0936255,MEDIUM,,,,2,6
1769447827.1542943,MEDIUM,,,,2,6
1769447828.2349102,MEDIUM,,,,2,6
1769447829.2873633,MEDIUM,,,,2,6
1769447830.3364515,MEDIUM,,,,2,6
1769447831.394721,MEDIUM,,,,2,6
1769447832.4379902,MEDIUM,,,,2,6
1769447833.4472797,MEDIUM,,,,2,6
1769447834.4491756,MEDIUM,,,,2,6
1769447835.450649,MEDIUM,,,,2,6
1769447836.4532795,MEDIUM,,,,2,6
1769447837.4732492,MEDIUM,,,,2,6
1769447838.476184,MEDIUM,,,,2,6
1769447839.489037,MEDIUM,,,,2,6
1769447840.5126965,MEDIUM,,,,2,6
1769447841.531363,MEDIUM,,,,2,6
1769447842.5554276,MEDIUM,,,,2,6
1769447843.578943,MEDIUM,,,,2,6
1769447844.6019948,MEDIUM,,,,2,6
1769447845.6244857,MEDIUM,,,,2,6
1769447846.6274261,MEDIUM,,,,2,6
1769447847.6500497,MEDIUM,,,,2,6
1769447848.6742256,MEDIUM,,,,2,6
1769447849.675873,MEDIUM,,,,2,6
1769447850.9164374,MEDIUM,,,,2,6
1769447851.986668,MEDIUM,,,,2,6
1769447853.0649228,MEDIUM,,,,2,6
1769447854.1471586,MEDIUM,,,,2,6
1769447855.2262762,MEDIUM,,,,2,6
1769447856.3080835,MEDIUM,,,,2,6
1769447857.3905022,MEDIUM,,,,2,6
1769447858.4824524,MEDIUM,,,,2,6
1769447859.5659108,MEDIUM,,,,2,6
1769447860.6431465,MEDIUM,,,,2,6
1769447861.7118518,MEDIUM,,,,2,6
1769447862.7722607,MEDIUM,,,,2,6
1769447863.8149593,MEDIUM,,,,2,6
1769447864.8736563,MEDIUM,,,,2,6
1769447865.9209604,MEDIUM,,,,2,6
1769447866.9675448,MEDIUM,,,,2,6
1769447868.0499372,MEDIUM,,,,2,6
1769447869.0878725,MEDIUM,,,,2,6
1769447870.1673396,MEDIUM,,,,2,6
1769447871.2332232,MEDIUM,,,,2,6
1769447872.2711382,MEDIUM,,,,2,6
1769447873.302651,MEDIUM,,,,2,6
1769447874.3619144,MEDIUM,,,,2,6
1769447876.8401673,MEDIUM,,,,2,6
1769447878.6819203,MEDIUM,,,,2,6
1769447879.761738,MEDIUM,,,,2,6
1769447881.582256,MEDIUM,,,,2,6
1769448187.0650153,MEDIUM,,,,2,6
1769448188.0670836,MEDIUM,,,,2,6
1769450462.0333576,MEDIUM,,,,2,6
1769450463.0541906,MEDIUM,,,,2,6
1769450464.056677,MEDIUM,,,,2,6
1769450465.0811293,MEDIUM,,,,2,6
1769450466.10386,MEDIUM,,,,2,6
1769450467.1059206,MEDIUM,,,,2,6
1769450468.1115844,MEDIUM,,,,2,6
1769450469.1361816,MEDIUM,,,,2,6
1769450470.137465,MEDIUM,,,,2,6
1769450471.1618402,MEDIUM,,,,2,6
1769450472.1686242,MEDIUM,,,,2,6
1769450473.1878216,MEDIUM,,,,1,6
1769450474.1909776,MEDIUM,,,,2,6
1769450475.2116723,MEDIUM,,,,2,6
1769450476.23407,MEDIUM,,,,2,6
1769450477.4214573,MEDIUM,,,,2,6
1769450478.5429926,MEDIUM,,,,2,6
1769450479.7341666,MEDIUM,,,,2,6
1769450480.8702898,MEDIUM,,,,2,6
1769450482.0968595,MEDIUM,,,,2,6
1769450483.2427816,MEDIUM,,,,2,6
1769450484.365286,MEDIUM,,,,2,6
1769450485.562911,MEDIUM,,,,2,6
1769450486.7368762,MEDIUM,,,,2,6
1769450487.8528173,MEDIUM,,,,2,6
1769450488.985999,MEDIUM,,,,2,6
1769450490.1287434,MEDIUM,,,,2,6
1769450491.2844465,MEDIUM,,,,2,6
1769450492.4358654,MEDIUM,,,,2,6
1769450493.5680048,MEDIUM,,,,2,6
1769450494.7054808,MEDIUM,,,,2,6
1769450495.8760848,MEDIUM,,,,2,6
1769450496.9642367,MEDIUM,,,,2,6
1769450498.1222796,MEDIUM,,,,2,6
1769450499.3106503,MEDIUM,,,,2,6
1769450500.465196,MEDIUM,,,,2,6
1769450501.5752628,MEDIUM,,,,2,6
1769450502.8021557,MEDIUM,,,,2,6
1769450503.8809583,MEDIUM,,,,2,6
1769450504.9806561,MEDIUM,,,,2,6
1769450506.1660113,MEDIUM,,,,2,6
1769450507.2993314,MEDIUM,,,,2,6
1769450508.416994,MEDIUM,,,,2,6
1769450509.507625,MEDIUM,,,,2,6
1769450510.6361477,MEDIUM,,,,2,6
1769450511.762997,MEDIUM,,,,2,6
1769450512.9155347,MEDIUM,,,,2,6
1769450514.0858986,MEDIUM,,,,2,6
1769450515.141675,MEDIUM,,,,2,6
1769450516.1877916,MEDIUM,,,,2,6
1769450517.3052125,MEDIUM,,,,2,6
1769450518.3813205,MEDIUM,,,,2,6
1769450519.451413,MEDIUM,,,,2,6
1769450520.5213027,MEDIUM,,,,2,6
1769450521.6092885,MEDIUM,,,,2,6
1769450522.700673,MEDIUM,,,,2,6
1769450523.8645997,MEDIUM,,,,2,6
1769450524.983199,MEDIUM,,,,2,6
1769450526.1465914,MEDIUM,,,,2,6
1769450527.3068354,MEDIUM,,,,2,6
1769450528.36593,MEDIUM,,,,2,6
1769450529.4591868,MEDIUM,,,,2,6
1769450530.6281588,MEDIUM,,,,2,6
1769450531.7553754,MEDIUM,,,,2,6
1769450532.8861442,MEDIUM,,,,2,6
1769450534.0484254,MEDIUM,,,,2,6
1769450535.1958992,MEDIUM,,,,2,6
1769450536.3843277,MEDIUM,,,,2,6
1769450537.5415142,MEDIUM,,,,2,6
1769450538.7416046,MEDIUM,,,,2,6
1769450539.891907,MEDIUM,,,,2,6
1769450541.059834,MEDIUM,,,,2,6
1769450542.237156,MEDIUM,,,,2,6
1769450543.4473944,MEDIUM,,,,2,6
1769450544.5515249,MEDIUM,,,,2,6
1769450545.6375031,MEDIUM,,,,2,6
1769450546.781899,MEDIUM,,,,2,6
1769450547.9491508,MEDIUM,,,,2,6
1769450549.0922842,MEDIUM,,,,2,6
1769450550.2012463,MEDIUM,,,,2,6
1769450551.3489864,MEDIUM,,,,2,6
1769450552.5371966,MEDIUM,,,,2,6
1769450553.6821382,MEDIUM,,,,2,6
1769450554.805497,MEDIUM,,,,2,6
1769450555.9379978,MEDIUM,,,,2,6
1769450557.0649471,MEDIUM,,,,2,6
1769450558.2213707,MEDIUM,,,,2,6
1769450559.343429,MEDIUM,,,,2,6
1769450560.3532453,MEDIUM,,,,2,6
1769451845.5432363,MEDIUM,,,,2,6
1769451846.567886,MEDIUM,,,,2,6
1769451847.5710807,MEDIUM,,,,2,6
1769451848.5852644,MEDIUM,,,,2,6
1769451849.5862088,MEDIUM,,,,2,6
1769451850.5960896,MEDIUM,,,,2,6
1769451851.5985296,MEDIUM,,,,2,6
1769451852.5993571,MEDIUM,,,,2,6
1769451853.6201074,MEDIUM,,,,2,6
1769451854.6204996,MEDIUM,,,,2,6
1769451855.6442175,MEDIUM,,,,2,6
1769451856.6625853,MEDIUM,,,,2,6
1769451857.6821556,MEDIUM,,,,2,6
1769451858.701636,MEDIUM,,,,2,6
1769451859.7347555,MEDIUM,,,,2,6
1769451860.796752,MEDIUM,,,,2,6
1769451861.9021196,MEDIUM,,,,2,6
1769451862.979632,MEDIUM,,,,2,6
1769451864.0646741,MEDIUM,,,,2,6
1769451865.134204,MEDIUM,,,,2,6
1769451866.2069197,MEDIUM,,,,2,6
1769451867.264882,MEDIUM,,,,2,6
1769451868.3421843,MEDIUM,,,,2,6
1769451869.4131825,MEDIUM,,,,2,6
1769451870.4459329,MEDIUM,,,,2,6
1769451871.5293486,MEDIUM,,,,2,6
1769451872.5937161,MEDIUM,,,,2,6
1769451873.6136894,MEDIUM,,,,2,6
1769451874.6370735,MEDIUM,,,,2,6
1769451875.6395195,MEDIUM,,,,2,6
1769451876.6399229,MEDIUM,,,,2,6
1769451877.6500926,MEDIUM,,,,2,6
1769451878.667341,MEDIUM,,,,2,6
1769451879.6736836,MEDIUM,,,,2,6
1769451880.6966424,MEDIUM,,,,2,6
1769451881.722219,MEDIUM,,,,2,6
1769451882.7460418,MEDIUM,,,,2,6
1769451883.7470639,MEDIUM,,,,2,6
1769451884.7701612,MEDIUM,,,,2,6
1769451885.7707763,MEDIUM,,,,2,6
1769451886.77107,MEDIUM,,,,1,6
1769451887.7919402,MEDIUM,,,,2,6
1769451888.8141057,MEDIUM,,,,2,6
1769451889.8393147,MEDIUM,,,,2,6
1769451890.8585753,MEDIUM,,,,2,6
1769451891.8830273,MEDIUM,,,,2,6
1769451892.9024599,MEDIUM,,,,2,6
1769451893.907665,MEDIUM,,,,2,6
1769451894.9318206,MEDIUM,,,,2,6
1769451895.935122,MEDIUM,,,,2,6
1769970573.0919006,MEDIUM,,,,2,6
1769970574.1170425,MEDIUM,,,,2,6
1769970575.1386747,MEDIUM,,,,2,6
1769970576.1587293,MEDIUM,,,,2,6
1769970577.1597023,MEDIUM,,,,2,6
1769970578.1754794,MEDIUM,,,,2,6
1769970579.1759224,MEDIUM,,,,2,6
1769970580.201612,MEDIUM,,,,2,6
1769970581.2190151,MEDIUM,,,,2,6
1769970582.2195625,MEDIUM,,,,2,6
1769970583.23708,MEDIUM,,,,2,6
1769970584.255142,MEDIUM,,,,2,6
1769970585.2782435,MEDIUM,,,,2,6
1769970586.2995048,MEDIUM,,,,2,6
1769970587.3207743,MEDIUM,,,,2,6
1769970588.3214357,MEDIUM,,,,2,6
1769970589.3398504,MEDIUM,,,,2,6
1769970590.3595357,MEDIUM,,,,2,6
1769970591.383574,MEDIUM,,,,2,6
1769970592.4039385,MEDIUM,,,,1,6
1769970593.422538,MEDIUM,,,,2,6
1769970594.4406357,MEDIUM,,,,2,6
1769970595.463787,MEDIUM,,,,2,6
1769970596.4873168,MEDIUM,,,,2,6
1769970597.5085342,MEDIUM,,,,2,6
1769970598.5296617,MEDIUM,,,,2,6
1769970599.5523906,MEDIUM,,,,2,6
1769970600.5692098,MEDIUM,,,,2,6
1769970601.593504,MEDIUM,,,,2,6
1769970602.5977683,MEDIUM,,,,1,6
1769970603.6187842,MEDIUM,,,,1,6
1769970604.6190994,MEDIUM,,,,1,6
1769970605.644404,MEDIUM,,,,2,6
1769970606.665413,MEDIUM,,,,2,6
1769970607.6870782,MEDIUM,,,,2,6
1769970608.7036355,MEDIUM,,,,2,6
1769970609.7231207,MEDIUM,,,,2,6
1769970610.7447977,MEDIUM,,,,2,6
1769970611.7590532,MEDIUM,,,,2,6
1769970612.7815342,MEDIUM,,,,2,6
1769970613.7992098,MEDIUM,,,,2,6
1769970614.817291,MEDIUM,,,,2,6
1769970615.8316703,MEDIUM,,,,2,6
1769970616.849511,MEDIUM,,,,2,6
1769970617.869891,MEDIUM,,,,2,6
1769970618.886746,MEDIUM,,,,2,6
1769970619.9117002,MEDIUM,,,,2,6
1769970620.9338858,MEDIUM,,,,2,6
1769970621.9531577,MEDIUM,,,,2,6
1769970622.9781985,MEDIUM,,,,2,6
1769970623.9792216,MEDIUM,,,,1,6
1769970624.9946635,MEDIUM,,,,1,6
1769970626.0150464,MEDIUM,,,,1,6
1769970627.0306184,MEDIUM,,,,1,6
1769970628.0495284,MEDIUM,,,,2,6
1769970629.0655363,MEDIUM,,,,2,6
1769970630.0878575,MEDIUM,,,,2,6
1769970631.088104,MEDIUM,,,,2,6
1769970632.1085505,MEDIUM,,,,2,6
1769970633.1328838,MEDIUM,,,,2,6
1769970634.1569958,MEDIUM,,,,2,6
1769970635.174869,MEDIUM,,,,2,6
1769970636.1990957,MEDIUM,,,,2,6
1769970637.2146776,MEDIUM,,,,2,6
1769970638.2174342,MEDIUM,,,,2,6
1769970639.2216706,MEDIUM,,,,2,6
1769970640.2238517,MEDIUM,,,,2,6
1769970641.2446153,MEDIUM,,,,2,6
1769970642.2468169,MEDIUM,,,,2,6
1769970643.268228,MEDIUM,,,,2,6
1769970644.2685015,MEDIUM,,,,1,6
1769970645.2736633,MEDIUM,,,,2,6
1769970646.293114,MEDIUM,,,,2,6
1769970647.2935832,MEDIUM,,,,2,6
1769970648.3099904,MEDIUM,,,,2,6
1769970649.3335853,MEDIUM,,,,2,6
1769970650.3388362,MEDIUM,,,,2,6
1769970651.3566213,MEDIUM,,,,2,6
1769970652.3566325,MEDIUM,,,,2,6
1769970653.372548,MEDIUM,,,,2,6
1769970654.39725,MEDIUM,,,,2,6
1769970655.4151082,MEDIUM,,,,2,6
1769970656.439369,MEDIUM,,,,2,6
1769970657.461822,MEDIUM,,,,2,6
1769970658.4809048,MEDIUM,,,,2,6
1769970659.5034978,MEDIUM,,,,2,6
1769970660.523291,MEDIUM,,,,2,6
1769970661.5434072,MEDIUM,,,,1,6
1769970662.5674424,MEDIUM,,,,2,6
1769970663.5910072,MEDIUM,,,,2,6
1769970664.6131654,MEDIUM,,,,2,6
1769970665.6131797,MEDIUM,,,,2,6
1769970666.6386054,MEDIUM,,,,2,6
1769970667.6638734,MEDIUM,,,,1,6
1769970668.6645212,MEDIUM,,,,2,6
1769970669.685975,MEDIUM,,,,2,6
1769970670.6887481,MEDIUM,,,,2,6
1769970671.6909807,MEDIUM,,,,2,6
1769970672.691787,MEDIUM,,,,2,6
1769970724.1400106,MEDIUM,,,,2,6
1769970725.1632226,MEDIUM,,,,2,6
1769970726.1822307,MEDIUM,,,,2,6
1769970727.1823483,MEDIUM,,,,2,6
1769970728.1850276,MEDIUM,,,,2,6
1769970729.1891944,MEDIUM,,,,2,6
1769970730.1894195,MEDIUM,,,,2,6
1769970731.190307,MEDIUM,,,,2,6
1769970732.2127228,MEDIUM,,,,1,6
1769970733.2353954,MEDIUM,,,,2,6
1769970734.2378511,MEDIUM,,,,2,6
1769970735.2591543,MEDIUM,,,,2,6
1769970736.282218,MEDIUM,,,,2,6
1769970737.30799,MEDIUM,,,,2,6
1769970738.3271892,MEDIUM,,,,2,6
1769970739.3285367,MEDIUM,,,,2,6
1769970740.3454525,MEDIUM,,,,2,6
1769970741.3474684,MEDIUM,,,,2,6
1769970742.3674767,MEDIUM,,,,2,6
1769970743.3836615,MEDIUM,,,,2,6
1769970744.405892,MEDIUM,,,,1,6
1769970745.425194,MEDIUM,,,,2,6
1769970746.449464,MEDIUM,,,,2,6
1769970747.4719052,MEDIUM,,,,2,6
1769970748.473339,MEDIUM,,,,2,6
1769970749.475238,MEDIUM,,,,2,6
1769970750.4970205,MEDIUM,,,,2,6
1769970751.5010936,MEDIUM,,,,2,6
1769970752.5254743,MEDIUM,,,,2,6
1769970753.5455287,MEDIUM,,,,2,6
1769970754.5665362,MEDIUM,,,,2,6
1769970755.56931,MEDIUM,,,,2,6
1769970756.59329,MEDIUM,,,,2,6
1769970757.6144924,MEDIUM,,,,2,6
1769970758.6379185,MEDIUM,,,,2,6
1769970759.6542802,MEDIUM,,,,2,6
1769970760.6753137,MEDIUM,,,,2,6
1769970761.6972213,MEDIUM,,,,2,6
1769970762.7187724,MEDIUM,,,,2,6
1769970763.7410686,MEDIUM,,,,2,6
1769970764.759703,MEDIUM,,,,2,6
1769970765.7750754,MEDIUM,,,,2,6
1769970766.800149,MEDIUM,,,,2,6
1769970767.8251953,MEDIUM,,,,2,6
1769970768.8436992,MEDIUM,,,,2,6
1769970769.8679578,MEDIUM,,,,2,6
1769970770.887292,MEDIUM,,,,2,6
1769970771.9098601,MEDIUM,,,,2,6
1769970772.9342976,MEDIUM,,,,2,6
1769970773.9537473,MEDIUM,,,,2,6
1769970774.9553049,MEDIUM,,,,2,6
1769970775.974009,MEDIUM,,,,2,6
1769970776.9758782,MEDIUM,,,,2,6
1769970777.9962862,MEDIUM,,,,2,6
1769970779.0170915,MEDIUM,,,,2,6
1769970780.0196338,MEDIUM,,,,2,6
1769970781.0197139,MEDIUM,,,,2,6
1769970782.0389507,MEDIUM,,,,2,6
1769970783.0395005,MEDIUM,,,,2,6
1769970784.060031,MEDIUM,,,,2,6
1769970785.0839958,MEDIUM,,,,2,6
1769970786.106081,MEDIUM,,,,2,6
1769970787.129433,MEDIUM,,,,2,6
1769970788.1512976,MEDIUM,,,,2,6
1769970789.1739323,MEDIUM,,,,2,6
1769970790.1911108,MEDIUM,,,,2,6
1769970791.2155795,MEDIUM,,,,2,6
1769970792.2164376,MEDIUM,,,,2,6
1769970793.235136,MEDIUM,,,,2,6
1769970794.2593248,MEDIUM,,,,2,6
1769970795.2821882,MEDIUM,,,,2,6
1769970796.3014085,MEDIUM,,,,2,6
1769970797.3250024,MEDIUM,,,,2,6
1769970798.3250365,MEDIUM,,,,2,6
1769970799.3448908,MEDIUM,,,,2,6
1769970800.345801,MEDIUM,,,,2,6
1769970801.3699615,MEDIUM,,,,2,6
1769970802.3715172,MEDIUM,,,,2,6
1769970803.3943331,MEDIUM,,,,2,6
1769970804.3958855,MEDIUM,,,,2,6
1769970805.4137683,MEDIUM,,,,2,6
1769970806.4399226,MEDIUM,,,,2,6
1769970807.439996,MEDIUM,,,,2,6
1769970808.4641583,MEDIUM,,,,2,6
