sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,decision
227.39645987102102,441.759495998652,494.0,520,292.3668769770273,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,494.0,520,292.3668769770273,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,494.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,494.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,494.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,493.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,184.5892072483103,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,492.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,159.18908445388303,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,491.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,144.6045741409989,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,280,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,490.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
227.39645987102102,441.759495998652,489.0,520,520,143.5693834153525,123.81373235302014,112.47022433188803,340,340,337.41067299566413,280,280,280,190.91883092036784,148.49242404917499,forward
